num_followers,num_stars,forks,num_followings,username,num_repositories,stars_received
0,9,0,6,huining-zhn,3,0
1,0,0,5,SanchayGupta97,3,0
1,1,0,4,Subhajit135,10,0
11,133,0,47,Imsiaocong,26,5
2,3,0,5,coolSanket,14,3
1600,2,1959,0,mission-peace,9,3684
155,258,32,44,ravisuhag,22,267
13,1,0,4,wxyxinyu,5,0
22,7,4,34,Slayslot,30,0
8,1,6,0,matteobachetti,11,5
1,2,0,7,prashantchamoli05,5,0
4,42,2,10,sandeepyadav097,18,1
12,100,1,19,vermayash8,8,2
6,3,0,11,jb1998,16,0
6,2,10,25,krish5512,27,0
0,0,0,4,sahilsethi2510,2,0
3,0,0,12,madanPS,3,0
9,7,1,20,ankushgarg1998,16,5
1,1,0,2,Sanjeet150198,4,0
34,323,0,1100,KodiMadhavarao,11,2
7,0,0,12,prabhavgarg,14,0
11,2,5,5,desaura,27,1
6,7,0,44,abhimanyu96edu,30,0
9,1,1,15,abhinavnimesh,15,0
3,0,0,8,shubhamgcet,5,0
2,19,0,7,kamalyadav11,8,0
5,26,2,10,NexFlare,21,1
3,0,0,20,razrdroid,16,0
3,16,2,40,techiadarsh,17,1
9,21,0,49,abhinav1602,11,7
2,1,2,6,anant14,12,1
15,70,3,42,m-nikhil,16,4
0,0,0,2,RAVIKUMAR96,5,0
6,8,3,14,himani-kansal,21,0
5,13,1,38,vinitvijan26,3,0
9,31,23,8,ronaksakhuja,25,1
1,6,1,20,raushan4g,10,0
3,4,0,17,mk2683,17,0
7,122,0,33,Amritasha,23,0
10,82,0,60,shiri1248,19,0
7,60,0,43,ankitpandey2708,18,1
16,127,3,22,SuperHaker,29,2
0,1,0,4,ankushsoni96,6,0
597,119,12,4000,RogerFederer03,28,93
0,2,0,12,nhockdam,2,0
1,6,0,1,Boltsie,2,0
52,3000,0,539,ansyeow,7,2
2,1,7,2,Sameer87,13,0
1,0,0,11,luan0ma,4,0
0,1,0,1,cl420,0,0
47,868,124,62,zyml,14,216
0,0,0,9,everbliss7,1,0
0,0,0,64,muhammadadil,2,0
4,24,0,17,Busterz,16,0
6,11,2,4,1487quantum,19,0
2,1,0,2,metildachee,1,1
652,371,61,7500,duboviy,26,198
0,0,0,7,anhphuongnn,0,0
0,0,0,1,blitzkurtlar,0,0
2,2,0,1,Ravenoxidal,2,1
0,2,0,1,junhao2122,3,0
3,1,1,6,joievoyage,8,0
14,0,0,27,semioticrobotic,5,0
1,0,0,3,AlnurFaisal,8,0
188,113,185,4400,klugjo,28,531
6,85,0,9,ivantjh,4,1
11,30,18,7,theroyalstudent,5,50
847,2,0,17900,mgwhitfield,4,3
1,18,0,9,derekharget,10,0
14,47,101,8,chesterhow,13,91
16,5,4,14,bicycult,8,2
13,16,0,40,ppatriotis,7,0
8,134,1,9,daisyramos317,14,0
0,1,0,3,punithg,3,0
122,920,158,27,hkellaway,23,1694
10,48,1,26,nickschafran,14,3
14,17,4,1,htinlinn,10,12
3,13,3,3,nikhil722sharma,18,8
2,0,0,0,Nitika-kamboj,7,1
1,0,0,1,manishak011,2,0
19,21,6,14,Arsh23,21,10
2,0,0,3,abhikumar22,3,1
1,0,0,0,akankshatomer,0,0
7,9,0,37,mandalraju,2,0
2200,9,233,1,travisneilson,14,261
1,0,0,1,l337bolt,0,0
1,0,0,1,ishansh97,0,0
0,0,0,1,niti143,3,1
0,0,0,1,sai-97,0,0
1,0,0,1,tusharj2601,1,0
1,0,2,0,esteev,9,0
0,1,0,1,Bhavya-Khanna,5,2
1,0,0,0,Deepanshu7,1,0
86,0,91,7,sotelo,9,454
47,13,19,16,laurent-dinh,12,36
277,4,548,3,vdumoulin,18,2510
818,18,982,5,Newmu,21,3827
114,1,111,7,jych,10,325
99,27,62,1,ynd,24,156
81,6,105,2,adbrebs,20,190
269,2,10,0,yoshua,5,38
5,15,1,0,woollysocks,5,1
635,54,26,6,sebastianruder,22,79
12,4,8,0,katerakelly,5,52
6,5,2,17,ohong,20,4
27,93,65,14,farice,23,710
1,71,0,5,fengyunxiren,20,0
39,90,79,27,jadore801120,10,400
90,30,119,15,kimhc6028,27,601
105,0,9,6,artnc,16,22
99,298,68,16,alshedivat,27,151
263,8,734,9,ShangtongZhang,20,1882
548,151,165,29,dustinvtran,14,1016
33,12,6,1,jeremystan,6,97
2,0,0,2,ezaanm,4,0
203,62,600,2,junhyukoh,7,1744
14,22,9,19,scottsgcho,21,16
0,0,0,1,Goutham2591,5,0
49,14,289,1,sbrugman,12,2447
3,105,0,189,Rajpratik71,9,2
8,146,0,59,bowen0701,15,1
22,247,34,32,RamaneekGill,26,43
1,9,0,5,harishpuvvada,25,0
0,50,0,5,matt-daniel-brown,12,0
11,518,0,93,laowushi,6,0
4,53,0,18,ikarimebrahim,0,0
0,1,0,6,fld00,0,0
1,1,0,46,rasulov3645,24,0
0,3,0,6,xq-l,10,0
0,0,0,3,opendkp,4,0
0,37,0,20,coffeelover12111997,6,0
0,3,0,3,dafnebsaraiva,2,0
272,25,33,137,yaroslavvb,15,245
592,71,2103,35,terryum,7,12482
0,6,0,2,jiangxubin,18,0
0,17,0,10,jrecuero,24,8
374,141,637,29,timgrossmann,16,2894
1,12,0,26,Tsunamitrader,0,0
5,84,1,18,nani3105,28,0
6,108,0,19,vanvictorlim,18,0
7,25,9,3,chuxiuhong,16,30
0,33,0,10,Cyoung7,3,0
2,13,0,7,raghadt,3,1
0,0,0,1,VitaliAbramov,2,0
10,325,1,20,hiepph,10,13
1,8,0,6,xiao666,12,0
6,4,0,55,yeungy,4,0
2,5,1,38,GnoDGnaF,30,0
0,4,2,6,ddhruvkr,12,0
3,4,0,103,iftekhar-hc,1,0
14,5,5,0,fewf,26,4
1,0,1,5,jaguirr10,24,0
0,0,0,1,birender93,1,0
3,2,1,14,arpitjainds,11,0
0,1,0,2,AgkTF,0,0
2,0,1,5,AtifMahmud,8,0
0,0,0,4,Rajavelu,0,0
0,0,0,3,varunhawk19,4,0
0,0,0,1,nazzarionjiru,3,0
1,10,0,7,sphrak,4,0
0,0,1,1,Tanmoyf2,2,0
0,2,0,3,Almaweri,4,0
0,10,0,17,NavneetSharmaPro,9,2
0,0,0,1,LegoLine,2,0
0,0,0,1,nithish37,1,0
0,0,0,1,sandsangeetha,0,0
0,0,0,2,yesemyes,11,0
10,124,26,55,ryh95,23,43
0,0,0,2,akasharrai,1,0
1,40,3,2,davidlee1435,26,0
1,0,0,5,garosan,2,0
0,3,0,2,irsan2017,4,0
3,202,0,33,evenhumble,28,3
921,23,224,0,andrewgodwin,27,1024
0,4,0,15,joverod,4,0
184,1,8,32,adriennefriend,10,73
1,18,0,8,koval4uk,5,0
4,58,0,53,Retrospection,18,0
1,0,0,1,codergab,3,0
0,0,0,1,akiradavidsong,0,0
0,4,0,2,the-shashwat,3,0
4,7,0,10,jmigsdj,10,0
10,184,3,17,juanjalvarez,8,8
0,0,0,1,munera12,0,0
2,25,0,8,ybly,6,0
1,0,0,2,anonymouseagle,0,0
0,0,0,1,foujiamitu,1,0
1,0,0,4,TiagoFilipeSousaGoncalves,3,0
1,4,0,2,nmaruashvili,9,0
1,0,0,18,venkateshdev,11,0
2,1,0,4,GuoqiangOu,2,0
0,0,0,2,peregurin,0,0
0,1,0,22,Thiernodiallo864,4,0
3,0,0,7,henryheyhey92,8,0
0,0,0,1,adarshkannada,8,0
0,1,0,1,Nythindur,0,0
42,168,0,3,philly-d,19,6
96,84,59,39,0x13a,11,654
48,7,9,14,novarac23,21,8
40,0,0,2,martijndroid,0,0
51,58,2,10,DanielJamesCollier,22,2
63,6,2,6,bizzycola,4,0
51,4,0,5,sheldonjuncker,18,1
55,60,3,37,timbog80,10,15
61,35,2,26,jacobclevenger,6,20
87,22,15,5,kayandrae07,3,3
11,473,0,127,mengtanx,1,0
2,0,0,8,elm-kok,4,0
0,0,0,2,khalid5050,1,0
389,27,811,2,kanytu,22,3084
0,0,0,1,savinay-parihar,1,0
65,14,1,15,cyanboy,7,5
1,5,0,7,csurong,6,0
0,3,0,4,Themistokles,0,0
0,0,0,1,ShubhamSarda,9,0
93,12,329,0,adchsm,2,1510
0,1,0,1,luismoralesXD,7,0
0,0,0,1,ramosdalton10,1,0
0,0,0,7,TAHZUDDIN,21,1
7,20,0,73,muratkoker,9,0
4,0,0,387,shankara036,11,0
20,96,0,406,BradleyJHumble,13,0
2,54,1,2,Trailingslashes,19,0
6,15,0,23,phanorcoll,9,0
0,0,0,2,bekbossyn,3,0
0,0,0,4,Abdul274,0,0
7,70,1,61,ddanieltan,24,0
19,108,0,168,YvesMuyaBenda,1,0
3,21,0,16,tatatee,3,0
2,22,0,7,n3L50n,18,0
0,7,0,12,rsamit26,11,1
34,1,42,1,fynyky,6,740
6,31,0,10,fernandez14,25,2
1,50,0,17,erhemdiputra,12,0
7,0,1,160,shamimgeek,16,0
6,64,0,62,Hertz,8,0
3,37,0,11,Nefarious-,5,0
14,49,3,27,ajiyakin,21,0
12,47,0,51,sarang10,6,0
333,0,1,3400,ReidHolmes,7,0
18,263,0,130,anjuls,27,4
23,574,3,381,Jetlum,5,18
12,224,9,76,malud,20,12
3,59,8,5,mwtian,30,2
0,0,0,19,rusherding,5,0
3,116,0,9,Maccodonaldo,5,1
8,188,0,95,tourist-py,3,0
0,6,1,12,xiyangyang8110,12,2
0,0,0,1,happybirthdayarushi,1,0
613,100,66,13,andrewjmead,24,70
1,0,0,1,FRedRick97,20,0
32,62,0,54,RomTin,28,8
4,3,0,6,IvanAlejandro888,6,0
8,11,2,32,danielhanchen,5,35
4,0,0,3,DizzyGameStudio,1,0
28,21,15,30,cichys,7,16
17,8,0,29,sagar03d,18,2
7,21,0,34,faefelipe,23,0
6,27,0,15,rtd62,7,0
3,1,0,14,PrabhudeepSingh,12,0
5,4,2,12,rodrigomanara,22,8
13,7,0,15,dhuyy,4,1
6,44,0,8,phennapa,4,0
17,218,0,49,jorgeguberte,21,1
10,10,0,20,pcu4dros,6,1
12,8,0,54,rarslan,12,0
66,419,18,338,adiloztaser,13,11
10,71,1,20,flpsno,12,1
5,8,0,5,xroah,5,3
49,80,4,52,jfbueno,27,9
4,0,0,6,Vladul,0,0
27,16,0,45,inkcherry,12,6
7,0,0,8,bdegley4789,13,0
14,11,4,4,madchops1,26,12
4,2,0,1,s2z,0,0
7,121,1,8,joshsziegler,12,6
55,25,223,2,davetroy,19,642
4,15,0,1,taylorterry3,9,0
17,43,8,0,mcommons,24,65
15,138,4,37,nmani,21,11
4,0,0,0,drpugh,1,0
10,7,4,3,to-mi,6,32
38,84,0,26,jungshadow,11,1
4,17,0,4,shanerohara,0,0
41,29,0,21,nickcatal,13,1
10,4,24,1,liseman,6,86
64,185,10,120,jlev,28,29
6,0,0,8,GQRD,0,0
21,4,10,2,rdachere,9,37
18,9,16,2,jjensenmike,19,28
2,0,0,0,kwcollins,0,0
2,0,0,0,backofp,0,0
11,0,14,2,nickbadams,18,6
102,1,13,1,JohnMount,5,134
60,0,0,0,NinaZumel,0,0
2,0,0,0,pattyf,19,0
3,1,0,2,jmarlon,0,0
3,0,0,0,bchryst,2,0
5,2,0,0,linstonwin,0,0
2,9,2,0,KrisKay2016,2,0
9,0,0,5,Lupe-,13,5
2,0,0,0,jlstiles,6,0
55,14,81,8,aschn,25,291
13,0,1,20,Tommyixi,24,1
20,24,9,12,sandeep-krishnamurthy,27,8
4,0,0,0,innager,7,0
2,0,10,3,Mauxca,10,0
7,7,0,9,twkillian,13,3
4,4,1,0,michellecarney,22,0
1,0,0,54,REVIBE,1,0
17,8,68,0,thomasj02,25,414
1,0,0,1,SarathTharayil,2,0
4,1,0,8,Elric2718,6,0
7,14,3,2,frbl,29,6
4,1,0,7,Siddharth1698,4,0
190,18,365,5,aqibsaeed,18,906
3,18,0,29,alokreddy,9,1
2,53,0,70,poornagurram,16,0
3,86,0,53,manigandand,29,3
0,4,0,9,juzldream,16,1
16,253,12,18,xtonousou,22,42
4,0,0,8,chenshenyuan,5,0
1,1,0,37,gaoyajun,11,0
0,0,0,1,Edko24,11,0
52,181,6,244,gregsadetsky,23,27
12,61,2,103,aipi,9,7
5,9,10,5,atif93,16,13
0,0,0,9,shruraj,3,0
0,0,0,8,SurekhaKonnur,1,0
3,13,0,24,ambadyanands,8,0
0,0,0,5,ajushadasan,0,0
0,64,0,8,hs22,27,0
6,2,0,14,suvinsnair,18,0
13,139,0,15,killianbrackey,15,0
9,145,2,30,DavidHaslam,17,2
2,35,0,21,gujralam,2,0
1,21,0,23,hoocok,4,0
4,33,0,5,joshykurian,11,0
1,0,0,6,srthorat,11,0
0,2,0,19,kambleaa007,11,0
1,4,0,2,itsmevishnu,11,0
1,1,5,3,sanuptpm,14,6
20,49,20,10,bstempi,16,30
9,32,0,0,johnhess,25,0
6,165,22,2,oasic,18,117
0,0,0,10,Vivx701,1,0
0,4,0,18,tharun148,0,0
1,17,0,9,nithincvpoyyil,9,0
0,0,0,5,SumitPokhrel,6,0
0,0,0,1,rajuchepuri7,2,0
30,125,58,36,yanshengjia,26,38
0,0,0,3,erolbiberoglu,28,0
1,0,0,3,konchada2,3,0
0,15,0,9,wellfrog27,8,0
0,0,0,1,minnjm,6,0
0,2,0,7,ashish42,10,0
0,0,0,2,aman-sharma-nine,3,0
0,6,0,5,arnoldzl,11,1
0,5,0,8,dsysoev,4,0
0,34,0,6,eriuni,1,0
0,17,0,6,basalto,11,0
3,1,1,5,Prash74,12,1
0,1,0,10,manojkken,13,0
0,1,0,2,sdezza,2,0
1,0,2,5,SumedhSaraf,13,0
0,0,0,4,harshinielath,2,0
7,8,0,25,jameszhou89,8,0
14,519,1,165,estraviz,19,0
1,20,0,7,Kiwibp,17,0
1,15,0,16,harishaaram,30,1
0,1,0,1,masterharsh,5,0
2,6,0,6,nsunder,13,0
0,11,1,11,komalshipe,16,0
1,31,1,10,sirivellamadhu,15,1
0,0,0,2,nkuriakos,0,0
2,40,1,6,ilyeSudo,27,1
0,0,0,2,rajatjn733,2,0
0,0,0,1,prithivirajitis,0,0
0,3,0,7,chonnington,1,0
2,22,4,4,birupakhya,12,0
1,0,0,8,deepakgarg22396,13,0
1,0,1,4,bakijan,11,0
8,17,1,17,wassbeer,28,1
0,0,0,1,doganmehmet,1,0
1,1,0,4,z2australia,6,0
0,0,0,17,andyOR,17,0
5,0,0,31,santhose-kumar,1,0
0,18,0,2,tisfarah,3,0
0,12,0,15,SavithaNagaraju,7,0
6,0,0,8,baldesco,12,0
0,0,0,2,kcaille,1,0
20,1200,0,197,huangbqsky,86,0
13,14,0,26,FelixLv,32,1
24,1100,0,32,chansuke,209,1
90,1900,13,180,creasty,73,124
62,555,4,120,kgrz,137,98
214,808,59,202,wongzigii,168,914
8,199,0,32,ColinHuang,34,1
468,529,0,12200,ypersyntelykos,56,0
63,88,64,22,AtsushiSakai,89,109
20,117,12,46,neilpanchal,60,33
66,216,28,14,liquidz,136,199
2200,271,1361,97,fatih,41,14137
18,1500,3,57,kingpro,122,1
8,101,0,9,pebutler3,37,3
13,104,0,275,MVC4,61,0
8,39,0,98,Neuroscitechie,45,0
6,16,0,18,fufu70,33,3
50,60,19,31,afzafri,36,34
32,60,41,33,muammar,39,575
7,24,1,18,galigalikun,61,4
23,633,4,70,ka2n,119,10
14,46,0,16,alexanderkenndy,44,7
13,460,2,33,rendom,40,23
35,569,22,138,Konboi,108,59
12,318,22,15,toyamarinyon,90,364
7,94,11,5,masatana,36,24
58,480,64,50,blindFS,77,431
151,61,48,122,jordanorelli,63,185
70,443,178,50,kidoman,71,1141
54,231,10,198,seba-1511,51,49
10,145,0,26,rodrigues882013,102,0
21,93,1,103,WyldePointer,31,15
367,297,0,4000,jpruiz114,135,1
14,135,2,18,dasantonym,42,2
180,17,42,6,dwhitena,55,214
32,9,47,2,xcyan,31,124
97,26,6,0,Santara,58,6
78,47,102,2,sachinruk,42,549
89,674,77,37,r9y9,95,307
11,86,28,6,nashory,49,183
7,349,0,137,shandanjay,32,0
54,196,3,131,superwoods,38,7
16,0,0,72,PlumpMath,9200,0
22,388,1,47,noway,57,4
12,93,1,22,aburd,60,0
474,798,45,4500,Shipow,143,262
88,421,6,37,LinxiFan,44,25
29,56,2,8,animesh-garg,53,1
50,61,100,18,AtheMathmo,41,734
193,76,598,23,leriomaggio,48,1560
155,30,189,2,tjwei,68,788
83,280,76,8,upul,40,185
345,64,59,0,erwincoumans,83,256
19,5,4,0,avery-laird,33,5
47,103,8,51,eerwitt,68,37
7,1,2,5,amita-kapoor,52,4
10,173,2,44,geoapi,90,0
184,209,570,33,thearn,86,3084
45,2600,11,78,flrngel,60,37
48,7,118,14,TarrySingh,58,302
29,99,8,38,kvmanohar22,51,20
3000,104,2063,13,rhiever,75,8609
567,422,1235,43,chinchang,53,11570
6,32,0,6,ashishg656,44,3
135,89,118,29,ayush1997,32,452
26,46,76,2,thinker3197,38,479
22,1200,0,11,m13m,48,0
11,80,9,25,priyanshujain,119,4
10,45,1,76,iamgrawal,35,6
1500,180,1000,131,qiao,31,6794
26,25,1,105,sakshi7896,32,0
6,6,453,15,rishabh-bansal,34,94
102,27,11,10,vikeshkhanna,55,12
17600,1800,8153,198,kennethreitz,120,55361
97,37,32,16,vzhong,45,226
14,65,0,13,shirishgoyal,51,1
55,98,0,38,yashovardhanagrawal,57,0
45,28,4,25,sagarhani,70,4
38,19,5,5,py-geek,46,2
87,219,78,55,zafarali,50,692
1600,158,1116,4,STRML,316,7699
121,104,16,23,ninjin,52,77
282,165,302,35,jdm,136,267
30,174,18,14,rummik,97,39
960,393,316,0,tapasweni-pathak,47,686
233,3,32,1,amangoeliitb,51,23
14,31,0,18,ParthS007,59,0
22,22,1,26,gauravkulkarni96,33,3
64,90,3,46,drusepth,112,19
281,85,1,2500,beyhosni,72,1
15,1,0,21,pradeekyahvi,31,3
1,17,0,16,sheelabhadra,44,0
128,133,115,130,wilsonmar,204,104
161,176,104,122,divyanshu-rawat,155,135
682,317,4,6100,jake100,48,43
100,316,24,149,taranjeet,47,51
28,102,5,68,schedutron,122,13
58,766,0,563,anweshknayak,110,2
167,356,29,548,tosh,56,15
88,359,27,116,jochasinga,141,248
34,186,4,66,shibasisp,55,5
14,23,9,2,Dvik,65,37
13,46,3,95,abhijitbangera,32,2
22,234,3,35,ramlaxman,48,43
3,80,0,28,yaodingyd,34,0
5,4,3,171,pandualuvala,39,2
10,284,5,59,jogboms,86,20
3,3,1,10,stevieoj,31,0
1,12,0,4,s0f,61,0
6,297,0,15,kesuskim,85,0
20,31,3,116,JerryMissTom,141,13
53,240,0,6,calpa,35,14
15,86,4,41,fronbasal,104,9
6400,1200,71,130000,cusspvz,101,627
10,26,4,5,karlvlam,39,15
66,50,24,7,shinglyu,152,117
72,50,0,48,sjmackenzie,132,1
29,104,6,20,hxu,34,5
64,35,7,0,bobchao,51,29
15,58,15,23,anthonywong,32,15
15,18,3,9,dollars0427,40,12
197,0,23,0,programmermagazine,35,179
3000,0,378,1,vbuterin,39,960
91,578,40,164,docluv,75,222
29,263,30,21,kevwil,36,89
1200,822,879,205,topfunky,84,4536
128,74,72,68,pin3da,67,112
489,145,386,4,bhauman,81,3960
30,510,9,30,Roman2K,59,47
53,168,10,47,noonat,58,40
554,486,372,83,michael,63,1585
156,1400,14,22,mattknox,79,128
43,510,4,253,stinie,138,9
72,317,10,79,freshtonic,56,27
133,162,141,25,chilts,277,505
34,743,12,91,stephenhandley,50,105
29,469,38,57,joshrotenberg,69,154
322,4000,761,114,aziz,89,5270
48,0,9,46,Industrial,94,31
54,251,38,35,jherdman,100,81
48,1800,0,789,denistsoi,156,4
87,115,20,42,fourdollars,40,50
24,44,7,4,elliot79313,37,24
88,475,89,210,tngan,58,205
22,477,26,76,pmuller,40,60
114,7,0,4300,mallikarjunayaddala,48,0
35,143,3,20,rickmak,57,0
37,2800,0,75,itsnotvalid,32,0
200,225,163,47,toomore,66,491
79,1900,167,129,jacklam718,82,1131
125,159,65,9,matthewrudy,146,593
193,249,21,102,hlb,40,75
774,166,118,29,moskytw,37,742
2700,249,486,0,audreyt,304,3298
65,69,26,24,chainsawriot,88,68
1500,110,142,4,codepo8,204,935
258,226,27,164,tijptjik,63,25
17,49,13,2,yookoala,67,27
28,823,1,48,pulni,75,4
1800,1500,1107,215,indexzero,137,9744
700,1200,55,502,dshaw,167,588
41,41,26,20,kieran,41,120
265,410,72,84,michaeldv,42,735
211,2100,27,335,smtlaissezfaire,223,309
97,460,64,49,grimen,105,606
353,243,85,16,christkv,104,372
287,283,106,170,kjbekkelund,161,202
266,281,5,34,proppy,133,8
62,67,127,63,ncr,38,436
862,1000,503,85,nesquena,49,6211
381,121,236,23,edspencer,38,891
42,1100,3,222,alfredwesterveld,47,4
15,616,5,79,kas,63,9
23,1200,0,258,foonnnnn,221,0
56,23,11,40,hammadhaleem,49,14
1500,20,435,890,jserv,56,1367
13,929,19,54,j796160836,159,21
122,148,45,103,tomlion,46,127
159,2000,132,411,grigio,172,1003
98,668,0,147,levi,46,21
345,1400,397,182,kkdai,150,794
206,318,22,58,andyli,218,93
3,0,0,4,mistletoe999,42,0
29,69,2,11,slygent,38,2
90,3600,4,738,arthuralvim,39,13
183,400,164,64,benlau,72,970
1,593,0,5,michaelluk,61,0
24,662,16,124,dz1984,34,14
54,805,4,109,hydai,91,5
294,447,439,72,timdream,81,1463
7,12,6,1,jackysee,43,24
485,2200,28,74,clkao,240,116
170,745,6,59,wyuenho,42,24
320,2300,94,48,siuying,383,659
25,30,19,6,wanleung,62,50
19,1700,16,54,mrkschan,65,98
16,477,8,48,nuomi,31,6
23,229,0,62,railsstudent,83,4
360,91,0,1700,KOUISAmine,72,3
3,29,0,8,YujinYuz,38,3
221,536,0,26100,dplewis,38,9
41,3800,10,122,theodesp,82,71
299,998,65,28200,ucsdmath,112,394
4,12,2,6,mrx6s0,45,5
452,1600,86,457,sepandhaghighi,75,293
34,224,13,100,nairuzabulhul,68,70
471,34,2,2700,kenjinote,239,33
114,257,5,312,ueg1990,42,91
34,214,26,172,jithurjacob,41,100
21,53,5,34,Abdur-rahmaanJ,36,12
89,1900,25,658,cprogrammer1994,103,294
67,230,0,1900,nberat5,52,0
8,74,0,194,aliakbarRashidi,84,0
6,579,0,190,Zumbalamambo,365,0
3500,0,1320,0,codingforentrepreneurs,56,1815
83,541,144,75,rajathkmp,55,214
228,20,228,20,walterlatimer,31,3
257,899,127,49,xeodou,95,401
218,57,257,7,marioyc,43,437
5600,3600,2013,154,igrigorik,70,17469
165,66,6,18,jarrodparkes,31,19
179,57,19,11,pmbauer,46,47
129,55,5,13,esayemm,87,27
160,162,72,47,eosrei,35,956
38,18,273,3,samluescher,31,528
133,112,237,105,sellout,95,1321
57,90,263,3,richardkiss,33,633
550,2600,323,84,saghul,123,2236
42,375,84,6,akaihola,140,256
21,38,3,26,rpatterson,54,4
152,549,154,73,lambdalisue,265,1716
1700,459,733,1,sjl,150,4975
175,163,389,61,johnboxall,56,617
103,350,91,30,obeattie,75,184
106,1000,24,109,fjsj,69,59
291,70,142,3,allanbreyes,57,125
200,0,1,0,csaden,53,3
421,196,360,6,hughperkins,186,2065
12,0,0,4,kxopa,105,0
2600,322,2359,10,felixge,209,14781
285,77,123,22,codeinthehole,88,694
16,235,3,40,arehmandev,115,20
0,1,4,4,Yoimer,38,11
5,4,0,49,MYounas,41,0
112,2500,149,111,flosch,48,1425
149,101,543,19,nickstenning,155,1386
12,82,41,12,rbrady,69,97
15,58,99,2,madisona,44,206
61,5,27,1,skim1420,31,3
20,322,1,82,shnbhg,76,0
14,13,9,6,chizoba,83,34
5,65,0,69,schrezraoeder,42,0
679,29,2175,0,ripienaar,114,18195
32,1600,72,39,cleder,42,186
979,1100,680,92,bfirsh,165,5264
85,831,174,22,flashingpumpkin,90,652
3,85,0,7,quarkup,94,0
153,138,115,37,elbuo8,103,320
69,219,69,18,bradleyayers,99,208
98,704,75,130,relekang,141,371
642,661,1709,85,taizilongxu,51,4094
417,923,309,130,yueyoum,109,1112
30,182,176,7,dimka665,39,724
28,116,288,26,grantmcconnaughey,31,874
74,190,155,14,michaelhelmick,44,787
22,339,0,194,imraghava,589,0
59,65,27,20,prathmeshranaut,62,58
5400,302,750,133,benbalter,208,3066
35,44,19,18,ExC0d3,41,38
289,86,219,23,craffel,54,702
272,2700,116,126,demohi,173,489
23,31,41,15,Fdevmsy,36,90
3,2,0,25,zhilonglu,103,6
14,258,1,84,manishrocksag,46,1
11,391,3,42,OrthoDex,45,4
26,96,12,80,Po-Jen,34,10
4,29,0,132,ominux,456,0
13,12,11,7,Simsso,35,32
61,226,32,62,mayank26saxena,55,112
59,532,250,80,feimosi,40,1418
55,1600,82,796,FlatEarthTruth,266,22
873,2400,30,10200,nelsonic,247,179
80,1700,1,348,PavelDemyanenko,85,22
30,78,4,15,itrion,39,3
16,187,0,21,antmd,554,0
234,206,217,6,tylergaw,112,2662
423,660,156,34,ocharles,215,1143
239,303,270,10,sharkdp,69,6965
34,34,25,12,williamdemeo,84,146
41,393,6,63,theoretick,68,17
679,2400,522,545,bitemyapp,2000,5515
304,522,53,27,kevinburke,310,884
561,87,440,0,abo-abo,86,3568
8,26,2,31,bajajerk,43,11
5,223,0,178,rollinglow19,143,0
33,32,0,103,RoshanADK,62,1
6,101,0,150,afixibiranchi,491,0
15,43,1,43,rupav,37,3
217,620,349,54,agermanidis,37,3178
58,410,0,155,vibsdrockstar,96,90
1700,52,4179,19,wbond,37,6293
485,11,849,1,Kyubyong,41,4864
325,301,48,5,AaronO,131,187
809,170,301,55,benbjohnson,123,3288
584,2800,233,338,inamiy,110,2589
162,395,118,13,CompuIves,65,900
1000,379,590,46,ztellman,55,6780
362,452,116,13,shaunlebron,126,3062
453,1100,2259,43,jpillora,228,11186
2100,76,1628,7,tholman,44,17256
609,2300,146,1200,darwin,111,1025
945,428,3872,26,FezVrasta,155,26252
1900,784,536,28,contra,340,5472
428,210,39,138,copumpkin,48,130
172,440,54,128,Widdershin,193,644
2,0,2,1,pmathur5k10,32,3
394,201,51,15,pfrazee,185,511
641,178,415,21,ferd,82,2404
228,39,12,0,bpasero,61,37
92,68,29,7,nagisa,45,260
698,58,68,24,leo,52,766
652,125,370,1,WebReflection,204,4797
553,154,684,87,jaspervdj,114,3891
572,118,1016,160,matryer,69,12321
1200,564,859,167,ornicar,278,4281
2200,357,584,28,dominictarr,817,5266
786,30,358,13,sethvargo,66,1424
24,28,23,17,gabru-md,35,60
11,521,1,16,yeluoqiuzhi,34,22
1,4,0,13,NEWBEE108,37,0
6,40,8,34,jakubjosef,46,9
5,5,3,14,dilee,39,0
6,16,0,24,GaganSuneja,45,0
41,567,61,115,godspeed1989,66,87
17,84,9,195,wk910930,34,8
269,137,14,5300,silky,2500,96
34,188,1,1400,dutn158,50,0
23,163,6,67,piyush6348,69,9
10,246,0,79,VimalRaj571,44,0
14,47,1,30,piyush2896,33,1
23,33,2,20,manmeet-22,32,9
694,157,1407,54,pkmital,59,5121
13,1400,4,67,laventura,236,5
20,69,16,97,codyowl,75,4
55,25,292,5,chris-chris,49,267
6,27,0,189,jeevananne,43,0
303,918,444,358,AKSHAYUBHAT,57,2137
287,164,56,3,stefanv,150,172
17,863,0,39,TheMushrr00m,230,0
1100,920,265,27,jbenet,273,740
671,878,238,342,nikgraf,120,4269
17,49,0,72,abhishekgupta5,37,0
7,269,0,56,sagarjethi,54,0
15,134,0,142,itsN1X,126,0
5600,240,2516,677,rauchg,97,11093
5200,226,4119,79,holman,52,13436
0,2,0,27,ghltshubh,31,0
11600,697,2396,223,substack,922,29140
1500,136,1096,24,ncase,92,7065
805,76,112,0,gdb,106,907
21200,1200,3756,171,gaearon,215,38361
2700,9,7811,1,AllenDowney,76,4626
